learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,6,0.201,0.881,1,0.034943,0
4,13,12,0.229,0.865,1,0.051239,7
5,9,0,0.22,0.871,1,0.530762,7
5,9,5,0.22,0.871,1,0.105072,32
5,9,8,0.22,0.871,1,0.035522,96
6,19,0,0.22,0.863,1,0.591736,7
6,19,10,0.22,0.863,1,0.528229,95
7,8,6,0.209,0.866,1,0.405457,53
9,13,2,0.199,0.871,1,0.848938,6
10,7,5,0.2,0.876,1,0.826782,16
11,2,1,0.194,0.867,1,0.902222,16
12,19,8,0.221,0.877,1,0.292847,16
12,19,9,0.221,0.877,1,0.787781,45
12,19,10,0.221,0.877,1,0.219421,12
12,19,18,0.221,0.877,1,0.876678,8
13,8,2,0.232,0.87,1,0.758911,12
13,8,6,0.232,0.87,1,0.450439,8
14,7,1,0.219,0.871,1,0.09671,97
15,15,0,0.218,0.879,1,0.904327,13
15,15,4,0.218,0.879,1,0.89978,69
15,15,5,0.218,0.879,1,0.628784,37
15,15,7,0.218,0.879,1,0.874634,65
15,15,8,0.218,0.879,1,0.138184,33
15,15,11,0.218,0.879,1,0.160522,61
15,15,13,0.218,0.879,1,0.059753,50
16,8,2,0.201,0.854,1,0.547577,87
17,16,1,0.22,0.885,1,0.09671,26
17,16,6,0.22,0.885,1,0.188202,73
17,16,10,0.22,0.885,1,0.02121,23
18,10,1,0.213,0.871,1,0.303894,39
18,10,5,0.213,0.871,1,0.083374,17
18,10,9,0.213,0.871,1,0.047363,40
20,16,1,0.203,0.875,1,0.844666,17
20,16,3,0.203,0.875,1,0.9534,76
20,16,13,0.203,0.875,1,0.072327,53
21,6,3,0.224,0.868,1,0.121246,17
22,11,3,0.213,0.886,1,0.403076,66
22,11,4,0.213,0.886,1,0.064819,84
23,1,0,0.201,0.886,1,0.766266,17
24,12,1,0.204,0.882,1,0.399902,45
24,12,2,0.204,0.882,1,0.757538,50
24,12,10,0.204,0.882,1,0.073273,46
25,15,0,0.222,0.878,1,0.540009,46
25,15,7,0.222,0.878,1,0.511505,17
25,15,11,0.222,0.878,1,0.237152,8
25,15,13,0.222,0.878,1,0.431061,38
26,20,0,0.21,0.877,1,0.491791,38
26,20,3,0.21,0.877,1,0.931671,65
26,20,8,0.21,0.877,1,0.19519,98
26,20,16,0.21,0.877,1,0.654816,12
26,20,17,0.21,0.877,1,0.594025,97
27,10,1,0.197,0.884,1,0.459076,13
27,10,3,0.197,0.884,1,0.126495,85
28,20,16,0.222,0.858,1,0.729126,85
28,20,17,0.222,0.858,1,0.818054,47
29,20,0,0.225,0.848,1,0.785339,47
29,20,2,0.225,0.848,1,0.203796,97
29,20,10,0.225,0.848,1,0.698334,18
29,20,19,0.225,0.848,1,0.664703,78
30,13,10,0.214,0.883,1,0.831879,78
30,13,11,0.214,0.883,1,0.373444,39
31,10,0,0.21,0.878,1,0.146271,87
31,10,8,0.21,0.878,1,0.76059,76
32,15,2,0.224,0.892,1,0.673126,76
32,15,12,0.224,0.892,1,0.28421,30
33,22,0,0.215,0.885,1,0.110596,15
33,22,1,0.215,0.885,1,0.434357,25
33,22,2,0.215,0.885,1,0.639343,13
33,22,14,0.215,0.885,1,0.827271,10
33,22,16,0.215,0.885,1,0.687347,68
33,22,20,0.215,0.885,1,0.31665,95
33,22,21,0.215,0.885,1,0.356049,57
35,23,11,0.211,0.883,1,0.844543,6
35,23,13,0.211,0.883,1,0.719177,36
35,23,16,0.211,0.883,1,0.962555,19
35,23,18,0.211,0.883,1,0.354675,35
35,23,19,0.211,0.883,1,0.500641,84
35,23,22,0.211,0.883,1,0.313568,51
36,19,0,0.226,0.864,1,0.48175,95
36,19,9,0.226,0.864,1,0.969513,97
36,19,12,0.226,0.864,1,0.44281,16
36,19,14,0.226,0.864,1,0.796661,88
37,9,2,0.204,0.862,1,0.826996,88
37,9,8,0.204,0.862,1,0.519135,78
38,27,2,0.186,0.87,1,0.175354,78
38,27,7,0.186,0.87,1,0.79245,6
38,27,8,0.186,0.87,1,0.020569,39
38,27,11,0.186,0.87,1,0.647675,87
38,27,15,0.186,0.87,1,0.827789,64
38,27,20,0.186,0.87,1,0.49939,4
38,27,24,0.186,0.87,1,0.330017,27
39,5,0,0.233,0.878,1,0.251343,30
39,5,3,0.233,0.878,1,0.231903,15
40,16,0,0.217,0.889,1,0.184601,11
40,16,2,0.217,0.889,1,0.94928,58
40,16,11,0.217,0.889,1,0.093628,26
41,17,4,0.222,0.866,1,0.306488,90
41,17,6,0.222,0.866,1,0.593231,23
41,17,9,0.222,0.866,1,0.079559,69
42,3,0,0.208,0.883,1,0.774017,69
43,19,0,0.208,0.866,1,0.120758,26
43,19,3,0.208,0.866,1,0.910522,94
43,19,6,0.208,0.866,1,0.178467,63
43,19,7,0.208,0.866,1,0.187073,82
43,19,8,0.208,0.866,1,0.509521,55
43,19,10,0.208,0.866,1,0.393311,68
43,19,11,0.208,0.866,1,0.051392,58
43,19,18,0.208,0.866,1,0.522095,59
44,18,0,0.229,0.874,1,0.503479,13
44,18,2,0.229,0.874,1,0.492615,79
44,18,5,0.229,0.874,1,0.828552,34
44,18,9,0.229,0.874,1,0.565613,12
44,18,10,0.229,0.874,1,0.431702,91
44,18,11,0.229,0.874,1,0.896729,67
45,23,0,0.212,0.857,1,0.250946,67
45,23,2,0.212,0.857,1,0.003448,58
45,23,4,0.212,0.857,1,0.56662,59
45,23,5,0.212,0.857,1,0.250336,83
45,23,11,0.212,0.857,1,0.391205,76
45,23,13,0.212,0.857,1,0.666595,45
45,23,16,0.212,0.857,1,0.915588,12
45,23,20,0.212,0.857,1,0.602417,31
45,23,22,0.212,0.857,1,0.491119,5
46,15,0,0.215,0.874,1,0.593109,12
46,15,5,0.215,0.874,1,0.346222,31
46,15,13,0.215,0.874,1,0.76355,5
46,15,14,0.215,0.874,1,0.143219,19
47,10,0,0.204,0.889,1,0.729034,93
47,10,7,0.204,0.889,1,0.347168,53
47,10,8,0.204,0.889,1,0.653717,4
48,11,8,0.235,0.876,1,0.748047,53
48,11,9,0.235,0.876,1,0.114929,89
48,11,10,0.235,0.876,1,0.901764,4
49,29,9,0.196,0.879,1,0.147369,53
49,29,11,0.196,0.879,1,0.5354,45
49,29,13,0.196,0.879,1,0.654358,12
49,29,16,0.196,0.879,1,0.600067,6
49,29,19,0.196,0.879,1,0.171326,8
49,29,24,0.196,0.879,1,0.556061,74
